card_code,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_sum,segment,gender,date_of_birth,age
2719000319224,48,1,5735.0,2,1,1,211,4,Leaving Customers,Female,,
2719000319262,30,6,14435.0,2,1,1,211,4,Leaving Customers,Female,1956-04-09,69.0
2719000319286,5,12,50514.33,4,1,2,412,7,Potential Loyalists,Female,1973-08-01,51.0
2719000319293,41,12,29151.52,2,1,1,211,4,Leaving Customers,Female,1959-08-01,65.0
2719000319309,130,3,4500.45,1,1,1,111,3,Leaving Customers,Female,,
2719000319347,3,33,89403.38,5,2,2,522,9,Potential Loyalists,Female,,
2719000319361,11,8,20416.46,4,1,1,411,6,Leaving Customers,Female,,
2719000319378,172,1,1358.32,1,1,1,111,3,Leaving Customers,Female,,
2719000319385,67,8,30290.0,1,1,1,111,3,Leaving Customers,Female,1985-05-07,39.0
2719000319408,1,9,36250.0,5,1,1,511,7,Potential Loyalists,Female,,
2719000319415,7,15,26714.0,4,1,1,411,6,Leaving Customers,Female,1964-10-30,60.0
2719000319422,32,13,166168.4,2,1,3,213,6,Leaving Customers,Female,,
2719000319439,108,1,2780.0,1,1,1,111,3,Leaving Customers,Female,1977-11-04,47.0
2719000319460,142,1,3280.0,1,1,1,111,3,Leaving Customers,Female,,
2719000319477,102,1,450.0,1,1,1,111,3,Leaving Customers,Female,1967-08-07,57.0
2719000319491,30,1,1600.0,2,1,1,211,4,Leaving Customers,Female,1959-06-23,65.0
2719000319507,16,11,11111.0,3,1,1,311,5,Leaving Customers,Female,1978-07-03,46.0
2719000319514,58,2,4140.0,2,1,1,211,4,Leaving Customers,Female,,
2719000319538,105,3,2230.0,1,1,1,111,3,Leaving Customers,Male,,
2719000319613,5,24,205130.39,4,2,4,424,10,Potential Loyalists,Male,,
2719000319620,21,4,16952.0,3,1,1,311,5,Leaving Customers,Female,,
2719000319644,49,2,6140.0,2,1,1,211,4,Leaving Customers,,,
2719000319675,23,6,28848.5,3,1,1,311,5,Leaving Customers,Female,,
2719000319699,41,7,9113.22,2,1,1,211,4,Leaving Customers,Female,,
2719000319750,1,7,14730.4,5,1,1,511,7,Potential Loyalists,Female,1969-07-07,55.0
2719000319767,32,2,5910.64,2,1,1,211,4,Leaving Customers,Female,,
2719000319781,28,8,10368.94,3,1,1,311,5,Leaving Customers,,,
2719000319811,112,1,6294.48,1,1,1,111,3,Leaving Customers,Female,1988-08-25,36.0
2719000319842,25,10,18241.8,3,1,1,311,5,Leaving Customers,Female,1998-05-12,26.0
2719000319880,100,5,29530.36,1,1,1,111,3,Leaving Customers,Female,,
2719000319903,126,2,5580.0,1,1,1,111,3,Leaving Customers,Female,,
2719000319927,6,11,21502.46,4,1,1,411,6,Leaving Customers,Female,,
2719000319934,9,16,37836.92,4,2,1,421,7,Potential Loyalists,Female,,
2719000319996,123,3,2000.0,1,1,1,111,3,Leaving Customers,Female,,
2719000320008,7,23,97671.22,4,2,2,422,8,Potential Loyalists,Female,1960-08-20,64.0
2719000320015,212,1,1370.0,1,1,1,111,3,Leaving Customers,Female,,
2719000320022,32,2,2550.0,2,1,1,211,4,Leaving Customers,Female,1964-07-11,60.0
2719000320084,112,7,14420.0,1,1,1,111,3,Leaving Customers,Female,1978-09-19,46.0
2719000320121,9,2,7510.0,4,1,1,411,6,Leaving Customers,Female,1977-08-26,47.0
2719000320145,9,5,2960.0,4,1,1,411,6,Leaving Customers,Female,1950-06-01,74.0
2719000320152,226,1,2550.0,1,1,1,111,3,Leaving Customers,Female,1980-11-10,44.0
2719000320190,9,21,37265.0,4,2,1,421,7,Potential Loyalists,Female,1963-03-29,62.0
2719000320213,151,2,16230.0,1,1,1,111,3,Leaving Customers,Female,1991-12-03,33.0
2719000321074,106,1,4790.0,1,1,1,111,3,Leaving Customers,Female,1961-03-08,64.0
2719000321258,10,12,71143.88,4,1,2,412,7,Potential Loyalists,Female,,
2719000321340,134,1,1200.0,1,1,1,111,3,Leaving Customers,Female,1954-05-18,70.0
2719000321432,63,1,120.0,1,1,1,111,3,Leaving Customers,Female,,
2719000321449,109,1,2800.0,1,1,1,111,3,Leaving Customers,Female,1987-01-05,38.0
2719000321500,35,3,6310.5,2,1,1,211,4,Leaving Customers,Female,,
2719000321548,7,18,74326.34,4,2,2,422,8,Potential Loyalists,Female,,
2719000321661,101,1,1190.0,1,1,1,111,3,Leaving Customers,Female,1980-08-16,44.0
2719000321746,4,13,11182.84,5,1,1,511,7,Potential Loyalists,Female,1975-02-08,50.0
2719000321791,7,5,8711.7,4,1,1,411,6,Leaving Customers,Female,1962-04-14,63.0
2719000321807,2,52,182792.38,5,3,3,533,11,Potential Loyalists,Female,1974-03-29,51.0
2719000321913,95,2,1140.0,1,1,1,111,3,Leaving Customers,Female,,
2719000321920,188,3,4124.4,1,1,1,111,3,Leaving Customers,Female,,
2719000321944,131,1,11980.0,1,1,1,111,3,Leaving Customers,Female,,
2719000322019,57,3,5990.0,2,1,1,211,4,Leaving Customers,,,
2719000322026,12,26,45236.0,4,2,1,421,7,Potential Loyalists,Female,1971-07-07,53.0
2719000322033,196,1,4100.0,1,1,1,111,3,Leaving Customers,Female,1958-08-07,66.0
2719000322040,17,19,63135.0,3,2,2,322,7,Potential Loyalists,Female,,
2719000322064,138,2,8100.0,1,1,1,111,3,Leaving Customers,Female,1959-05-30,65.0
2719000322071,11,25,28079.0,4,2,1,421,7,Potential Loyalists,Female,1992-10-15,32.0
2719000322095,23,36,51780.0,3,2,2,322,7,Potential Loyalists,Female,1979-09-28,45.0
2719000322101,216,4,9945.0,1,1,1,111,3,Leaving Customers,Female,1979-06-06,45.0
2719000322118,28,4,28500.0,3,1,1,311,5,Leaving Customers,Male,1971-05-15,53.0
2719000322125,4,5,8720.0,5,1,1,511,7,Potential Loyalists,,,
2719000322132,124,1,1760.0,1,1,1,111,3,Leaving Customers,Female,1959-08-05,65.0
2719000322149,12,3,15010.0,4,1,1,411,6,Leaving Customers,Female,1965-08-13,59.0
2719000322156,223,2,2120.0,1,1,1,111,3,Leaving Customers,,,
2719000322163,5,10,5955.0,4,1,1,411,6,Leaving Customers,Female,1959-12-07,65.0
2719000322170,24,30,56440.0,3,2,2,322,7,Potential Loyalists,Female,1981-04-27,43.0
2719000322187,12,5,23390.0,4,1,1,411,6,Leaving Customers,Female,1975-06-17,49.0
2719000322194,66,5,3475.0,1,1,1,111,3,Leaving Customers,Male,1995-12-04,29.0
2719000322217,12,14,61410.0,4,1,2,412,7,Potential Loyalists,,,
2719000322224,32,14,21135.0,2,1,1,211,4,Leaving Customers,,,
2719000322248,190,1,10740.0,1,1,1,111,3,Leaving Customers,Female,1966-10-26,58.0
2719000322262,175,2,8690.0,1,1,1,111,3,Leaving Customers,Female,1979-12-18,45.0
2719000322309,179,1,490.0,1,1,1,111,3,Leaving Customers,Female,1997-09-03,27.0
2719000322361,2,3,12710.0,5,1,1,511,7,Potential Loyalists,,,
2719000322446,42,2,4600.0,2,1,1,211,4,Leaving Customers,Female,1971-07-30,53.0
2719000322453,5,29,19801.0,4,2,1,421,7,Potential Loyalists,Female,1976-07-25,48.0
2719000322460,20,18,31620.0,3,2,1,321,6,Leaving Customers,,,
2719000322491,78,6,36785.0,1,1,1,111,3,Leaving Customers,Female,1977-03-13,48.0
2719000322514,128,2,14550.0,1,1,1,111,3,Leaving Customers,Female,1973-04-19,52.0
2719000322538,84,6,10600.0,1,1,1,111,3,Leaving Customers,,,
2719000322552,18,7,11980.0,3,1,1,311,5,Leaving Customers,Female,1950-09-28,74.0
2719000322590,150,2,5290.0,1,1,1,111,3,Leaving Customers,Female,,
2719000322613,159,1,1000.0,1,1,1,111,3,Leaving Customers,Female,2000-05-22,24.0
2719000322637,88,8,67934.0,1,1,2,112,4,Leaving Customers,Female,1983-10-21,41.0
2719000322729,37,2,3600.0,2,1,1,211,4,Leaving Customers,Female,,
2719000322750,23,9,22625.0,3,1,1,311,5,Leaving Customers,Female,1989-04-09,36.0
2719000322774,153,3,7755.0,1,1,1,111,3,Leaving Customers,,,
2719000322798,206,1,3310.0,1,1,1,111,3,Leaving Customers,Female,,
2719000322804,120,4,30260.0,1,1,1,111,3,Leaving Customers,Female,1988-01-19,37.0
2719000322835,136,1,4830.0,1,1,1,111,3,Leaving Customers,Female,,
2719000322842,10,15,18900.0,4,1,1,411,6,Leaving Customers,,,
2719000322859,30,2,1660.0,2,1,1,211,4,Leaving Customers,Female,1951-12-02,73.0
2719000322880,8,7,20760.0,4,1,1,411,6,Leaving Customers,Female,1961-05-27,63.0
2719000322897,63,5,16105.0,1,1,1,111,3,Leaving Customers,Female,1977-06-19,47.0
2719000322903,132,4,15925.0,1,1,1,111,3,Leaving Customers,Female,2022-08-02,2.0
2719000322965,50,9,11601.0,2,1,1,211,4,Leaving Customers,Female,1983-04-10,42.0
2719000322996,92,1,1500.0,1,1,1,111,3,Leaving Customers,Female,,
2719000323009,199,2,570.0,1,1,1,111,3,Leaving Customers,,,
2719000323115,144,1,1140.0,1,1,1,111,3,Leaving Customers,,,
2719000323160,15,5,14370.380000000001,3,1,1,311,5,Leaving Customers,Female,,
2719000323177,106,2,4816.6900000000005,1,1,1,111,3,Leaving Customers,Female,,
2719000323207,5,18,21017.76,4,2,1,421,7,Potential Loyalists,Female,1984-10-17,40.0
2719000323269,107,6,7017.86,1,1,1,111,3,Leaving Customers,Female,,
2719000323467,25,3,21363.879999999997,3,1,1,311,5,Leaving Customers,Female,1987-04-07,38.0
2719000323542,4,3,7001.099999999999,5,1,1,511,7,Potential Loyalists,,,
2719000323580,185,1,2918.04,1,1,1,111,3,Leaving Customers,Female,,
2719000323627,160,1,2689.8,1,1,1,111,3,Leaving Customers,Female,,
2719000323818,1,69,67162.48,5,3,2,532,10,Potential Loyalists,Female,1961-04-25,64.0
2719000323856,113,1,9100.0,1,1,1,111,3,Leaving Customers,Female,2000-02-20,25.0
2719000324334,153,1,1730.0,1,1,1,111,3,Leaving Customers,Female,1987-02-22,38.0
2719000324433,202,1,890.0,1,1,1,111,3,Leaving Customers,Female,1966-08-25,58.0
2719000324938,202,1,1800.0,1,1,1,111,3,Leaving Customers,Female,,
2719000325027,39,1,10000.0,2,1,1,211,4,Leaving Customers,Female,1986-07-22,38.0
2719000325041,178,1,360.0,1,1,1,111,3,Leaving Customers,Female,,
2719000325065,29,6,24878.260000000002,3,1,1,311,5,Leaving Customers,Female,,
2719000325072,6,2,3550.0,4,1,1,411,6,Leaving Customers,Female,1955-03-23,70.0
2719000325201,17,12,24291.0,3,1,1,311,5,Leaving Customers,Female,,
2719000325263,153,1,19350.0,1,1,1,111,3,Leaving Customers,Female,1985-07-28,39.0
2719000325362,114,3,35420.0,1,1,1,111,3,Leaving Customers,Female,1977-05-10,47.0
2719000325454,10,3,10580.0,4,1,1,411,6,Leaving Customers,Female,,
2719000325508,146,1,520.0,1,1,1,111,3,Leaving Customers,,,
2719000325546,20,2,3390.0,3,1,1,311,5,Leaving Customers,Female,1967-01-18,58.0
2719000325850,6,15,19947.74,4,1,1,411,6,Leaving Customers,Female,,
2719000325928,106,2,8415.0,1,1,1,111,3,Leaving Customers,Female,,
2719000327014,26,7,21850.0,3,1,1,311,5,Leaving Customers,Female,,
2719000327670,180,1,6160.0,1,1,1,111,3,Leaving Customers,Female,1970-12-14,54.0
2719000327878,84,4,39453.05,1,1,1,111,3,Leaving Customers,Female,1998-03-15,27.0
2719000327960,21,1,900.0,3,1,1,311,5,Leaving Customers,Female,1976-09-29,48.0
2719000330045,23,30,111954.63,3,2,3,323,8,Potential Loyalists,Female,,
2719000330076,5,90,293568.82,4,4,4,444,12,Loyal Customers,Female,1984-09-23,40.0
2719000330090,94,2,3420.0,1,1,1,111,3,Leaving Customers,Female,1986-01-14,39.0
2719000330113,3,17,30263.94,5,2,1,521,8,Potential Loyalists,Female,,
2719000330144,32,15,52663.58,2,1,2,212,5,Leaving Customers,,,
2719000330212,194,1,2840.0,1,1,1,111,3,Leaving Customers,,,
2719000330236,19,1,2910.0,3,1,1,311,5,Leaving Customers,Female,1996-09-01,28.0
2719000330267,54,1,3020.0,2,1,1,211,4,Leaving Customers,Female,,
2719000330304,17,9,31488.1,3,1,1,311,5,Leaving Customers,Female,,
2719000330328,22,3,3050.0,3,1,1,311,5,Leaving Customers,Female,,
2719000330359,18,6,31354.54,3,1,1,311,5,Leaving Customers,Female,,
2719000330373,65,1,1500.0,1,1,1,111,3,Leaving Customers,Female,1982-03-08,43.0
2719000330380,4,4,6735.76,5,1,1,511,7,Potential Loyalists,,,
2719000330397,160,1,4130.0,1,1,1,111,3,Leaving Customers,Female,1950-09-25,74.0
2719000330434,160,1,2090.0,1,1,1,111,3,Leaving Customers,Male,1952-02-21,73.0
2719000330441,124,2,10023.2,1,1,1,111,3,Leaving Customers,Female,1963-09-20,61.0
2719000330458,25,5,20368.38,3,1,1,311,5,Leaving Customers,Male,1988-11-09,36.0
2719000330496,4,10,30808.97,5,1,1,511,7,Potential Loyalists,Female,1954-07-15,70.0
2719000330564,27,16,68021.33,3,2,2,322,7,Potential Loyalists,Female,1968-01-03,57.0
2719000330571,40,10,37410.0,2,1,1,211,4,Leaving Customers,Male,,
2719000330618,3,20,81739.4,5,2,2,522,9,Potential Loyalists,Female,1939-01-16,86.0
2719000330625,15,15,21534.4,3,1,1,311,5,Leaving Customers,Female,1989-11-14,35.0
2719000330663,36,5,21959.52,2,1,1,211,4,Leaving Customers,Female,1974-07-22,50.0
2719000330670,8,2,7725.26,4,1,1,411,6,Leaving Customers,Female,1960-07-04,64.0
2719000330687,23,23,62044.72,3,2,2,322,7,Potential Loyalists,Female,1970-10-12,54.0
2719000330694,3,45,58366.07,5,3,2,532,10,Potential Loyalists,Female,1953-01-06,72.0
2719000330717,25,15,32053.32,3,1,1,311,5,Leaving Customers,Female,,
2719000330724,36,5,45590.0,2,1,1,211,4,Leaving Customers,,,
2719000330779,33,6,10470.0,2,1,1,211,4,Leaving Customers,Female,1962-08-10,62.0
2719000330830,7,7,10574.08,4,1,1,411,6,Leaving Customers,Female,1962-09-24,62.0
2719000330861,2,3,22640.0,5,1,1,511,7,Potential Loyalists,Female,,
2719000330878,22,6,13897.880000000001,3,1,1,311,5,Leaving Customers,Female,,
2719000330892,41,6,17451.28,2,1,1,211,4,Leaving Customers,Female,,
2719000330908,1,18,102492.98,5,2,3,523,10,Potential Loyalists,Male,1991-10-29,33.0
2719000330922,122,1,18580.0,1,1,1,111,3,Leaving Customers,Female,,
2719000330977,130,2,7230.0,1,1,1,111,3,Leaving Customers,,,
2719000331004,7,15,59269.88,4,1,2,412,7,Potential Loyalists,Female,1985-11-03,39.0
2719000331011,2,21,85665.85,5,2,2,522,9,Potential Loyalists,Female,2002-04-22,22.0
2719000331028,7,27,78330.0,4,2,2,422,8,Potential Loyalists,Female,1991-08-01,33.0
2719000331059,43,20,20996.18,2,2,1,221,5,Leaving Customers,Female,1978-10-23,46.0
2719000331066,109,3,2989.02,1,1,1,111,3,Leaving Customers,,,
2719000331073,14,14,56086.93,4,1,2,412,7,Potential Loyalists,Female,1973-06-22,51.0
2719000331097,26,7,24791.59,3,1,1,311,5,Leaving Customers,Female,1949-03-27,76.0
2719000331103,1,16,91582.46,5,2,2,522,9,Potential Loyalists,Female,1974-07-09,50.0
2719000331127,127,1,1576.74,1,1,1,111,3,Leaving Customers,Female,1970-08-30,54.0
2719000331165,4,12,48639.45,5,1,1,511,7,Potential Loyalists,Male,1990-06-05,34.0
2719000331189,20,3,11320.0,3,1,1,311,5,Leaving Customers,Female,1980-05-18,44.0
2719000331202,171,1,2944.62,1,1,1,111,3,Leaving Customers,,,
2719000331219,4,119,163419.13,5,5,3,553,13,Potential Loyalists,Female,1958-06-28,66.0
2719000331264,4,14,50763.4,5,1,2,512,8,Potential Loyalists,Female,1955-03-19,70.0
2719000331271,12,2,9660.32,4,1,1,411,6,Leaving Customers,Female,1977-05-18,47.0
2719000331288,17,6,24499.98,3,1,1,311,5,Leaving Customers,Female,,
2719000331318,34,3,7255.38,2,1,1,211,4,Leaving Customers,Female,1989-07-09,35.0
2719000331325,6,13,21899.73,4,1,1,411,6,Leaving Customers,,,
2719000331332,32,5,13143.9,2,1,1,211,4,Leaving Customers,Female,2009-11-07,15.0
2719000331349,64,13,148611.76,1,1,3,113,5,Leaving Customers,Female,1979-09-19,45.0
2719000331387,172,3,3086.93,1,1,1,111,3,Leaving Customers,Male,1980-01-30,45.0
2719000331417,151,3,4830.0,1,1,1,111,3,Leaving Customers,,,
2719000331462,2,50,166013.23,5,3,3,533,11,Potential Loyalists,Female,1968-07-24,56.0
2719000331479,22,3,3555.52,3,1,1,311,5,Leaving Customers,Female,,
2719000331554,23,1,1360.0,3,1,1,311,5,Leaving Customers,Female,1985-05-20,39.0
2719000331615,24,5,39444.03,3,1,1,311,5,Leaving Customers,,,
2719000331639,15,6,10831.02,3,1,1,311,5,Leaving Customers,Female,1967-11-24,57.0
2719000331653,29,6,31732.0,3,1,1,311,5,Leaving Customers,Female,1973-09-10,51.0
2719000331677,5,17,30163.07,4,2,1,421,7,Potential Loyalists,Male,1959-01-20,66.0
2719000331714,187,1,8697.86,1,1,1,111,3,Leaving Customers,Female,1984-03-11,41.0
2719000331752,44,4,17684.58,2,1,1,211,4,Leaving Customers,Female,,
2719000331783,136,1,5540.0,1,1,1,111,3,Leaving Customers,Female,,
2719000331813,128,15,129701.06,1,1,3,113,5,Leaving Customers,,,
2719000331820,3,10,28263.3,5,1,1,511,7,Potential Loyalists,Female,1960-03-18,65.0
2719000331851,138,1,22160.0,1,1,1,111,3,Leaving Customers,Female,,
2719000331875,142,2,12411.3,1,1,1,111,3,Leaving Customers,Female,1941-03-29,84.0
2719000331929,5,8,15092.28,4,1,1,411,6,Leaving Customers,Female,1978-05-16,46.0
2719000331943,46,2,2120.0,2,1,1,211,4,Leaving Customers,Female,1960-07-10,64.0
2719000331950,6,14,72768.03,4,1,2,412,7,Potential Loyalists,Female,,
2719000331967,64,17,10760.72,1,2,1,121,4,Leaving Customers,Female,1984-04-22,41.0
2719000331981,50,5,89424.38,2,1,2,212,5,Leaving Customers,Female,1959-03-29,66.0
2719000331998,29,8,34654.46,3,1,1,311,5,Leaving Customers,Female,1990-09-07,34.0
2719000332001,7,49,206381.84,4,3,4,434,11,Potential Loyalists,Female,1960-03-23,65.0
2719000332155,35,3,10801.36,2,1,1,211,4,Leaving Customers,Female,,
2719000332179,26,3,7320.0,3,1,1,311,5,Leaving Customers,Female,,
2719000332469,139,13,8597.85,1,1,1,111,3,Leaving Customers,Female,,
2719000332674,14,22,43362.72,4,2,1,421,7,Potential Loyalists,Female,,
2719000334494,168,3,9150.0,1,1,1,111,3,Leaving Customers,Female,1957-09-23,67.0
2719000334821,1,6,36726.5,5,1,1,511,7,Potential Loyalists,Female,1968-09-13,56.0
2719000335026,115,2,5900.0,1,1,1,111,3,Leaving Customers,Female,1973-01-29,52.0
2719000335033,161,3,16500.120000000003,1,1,1,111,3,Leaving Customers,Female,1986-07-05,38.0
2719000335057,16,9,22656.34,3,1,1,311,5,Leaving Customers,Female,1977-11-19,47.0
2719000335064,45,5,10684.439999999999,2,1,1,211,4,Leaving Customers,Female,1983-05-14,41.0
2719000335071,111,1,600.0,1,1,1,111,3,Leaving Customers,Female,1954-05-02,71.0
2719000335095,1,24,113013.31,5,2,3,523,10,Potential Loyalists,,,
2719000335101,101,1,446.96,1,1,1,111,3,Leaving Customers,,,
2719000335118,153,4,4600.0,1,1,1,111,3,Leaving Customers,Female,2000-10-19,24.0
2719000335149,64,3,11899.0,1,1,1,111,3,Leaving Customers,Female,1963-02-04,62.0
2719000335156,16,20,67043.53,3,2,2,322,7,Potential Loyalists,Female,1984-10-18,40.0
2719000335170,1,7,17883.66,5,1,1,511,7,Potential Loyalists,Female,,
2719000335187,55,2,2177.0,2,1,1,211,4,Leaving Customers,Female,,
2719000335255,197,1,8191.1,1,1,1,111,3,Leaving Customers,Female,1959-01-21,66.0
2719000335262,58,4,9750.0,2,1,1,211,4,Leaving Customers,,,
2719000335279,49,2,2650.0,2,1,1,211,4,Leaving Customers,Female,1980-12-06,44.0
2719000335293,81,5,31619.98,1,1,1,111,3,Leaving Customers,,,
2719000335347,4,109,273485.54,5,5,4,554,14,Champions,Male,1962-09-30,62.0
2719000335392,59,5,9770.0,2,1,1,211,4,Leaving Customers,,,
2719000335439,1,46,316646.64,5,3,5,535,13,Potential Loyalists,,,
2719000335446,121,1,200.0,1,1,1,111,3,Leaving Customers,,,
2719000335507,118,7,6670.0,1,1,1,111,3,Leaving Customers,Male,1994-05-22,30.0
2719000335514,20,12,22617.84,3,1,1,311,5,Leaving Customers,Female,1951-03-25,74.0
2719000335521,32,3,11570.0,2,1,1,211,4,Leaving Customers,Female,1988-01-24,37.0
2719000335569,128,2,16390.0,1,1,1,111,3,Leaving Customers,Female,1986-12-03,38.0
2719000335613,157,1,2000.0,1,1,1,111,3,Leaving Customers,Female,1957-08-12,67.0
2719000335620,38,7,16626.84,2,1,1,211,4,Leaving Customers,Female,1976-11-25,48.0
2719000335675,101,6,24244.94,1,1,1,111,3,Leaving Customers,,,
2719000335682,3,23,110671.44,5,2,3,523,10,Potential Loyalists,,,
2719000335699,150,4,4400.0,1,1,1,111,3,Leaving Customers,Female,1950-10-05,74.0
2719000335705,65,4,20705.04,1,1,1,111,3,Leaving Customers,Female,1960-09-04,64.0
2719000335712,21,5,7926.5,3,1,1,311,5,Leaving Customers,,,
2719000335729,26,5,5374.719999999999,3,1,1,311,5,Leaving Customers,Female,2022-12-03,2.0
2719000335736,10,13,34080.14,4,1,1,411,6,Leaving Customers,Female,1965-09-13,59.0
2719000335743,67,4,22378.07,1,1,1,111,3,Leaving Customers,Female,1983-02-03,42.0
2719000335750,36,6,11112.17,2,1,1,211,4,Leaving Customers,Female,1975-01-07,50.0
2719000335767,80,6,30341.28,1,1,1,111,3,Leaving Customers,Male,1981-03-18,44.0
2719000335774,29,1,1580.0,3,1,1,311,5,Leaving Customers,Female,2001-07-12,23.0
2719000335927,136,1,1140.0,1,1,1,111,3,Leaving Customers,Female,1954-08-13,70.0
2719000335958,8,13,19880.72,4,1,1,411,6,Leaving Customers,,,
2719000335965,95,1,1440.0,1,1,1,111,3,Leaving Customers,Female,1973-01-23,52.0
2719000335972,21,10,49259.28,3,1,1,311,5,Leaving Customers,Male,1989-08-03,35.0
2719000335989,8,3,11475.880000000001,4,1,1,411,6,Leaving Customers,Female,1958-01-07,67.0
2719000336009,36,33,86466.1,2,2,2,222,6,Leaving Customers,Male,1994-05-15,30.0
2719000337051,5,1,320.0,4,1,1,411,6,Leaving Customers,Female,1982-11-01,42.0
2719000337082,4,6,9334.96,5,1,1,511,7,Potential Loyalists,Female,1976-03-16,49.0
2719000337129,32,2,13131.5,2,1,1,211,4,Leaving Customers,Female,1955-11-04,69.0
2719000337143,13,4,14637.64,4,1,1,411,6,Leaving Customers,Female,1978-03-23,47.0
2719000337150,13,17,103882.18,4,2,3,423,9,Potential Loyalists,Female,1991-03-01,34.0
2719000337167,12,9,12132.0,4,1,1,411,6,Leaving Customers,Female,1969-10-07,55.0
2719000337174,18,4,7985.2,3,1,1,311,5,Leaving Customers,,,
2719000337204,106,2,7965.14,1,1,1,111,3,Leaving Customers,Female,1999-05-29,25.0
2719000337235,98,4,4929.32,1,1,1,111,3,Leaving Customers,Male,1990-08-13,34.0
